"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MOB1B",2.04471637816663e-83,0.726327205381523,0.328,0.413,6.1341491344999e-80
"CCDC112",2.16491933195736e-83,3.92591915900287,0.3,0.406,6.49475799587208e-80
"HSD17B12",2.57102295959211e-83,2.60816066540764,0.273,0.348,7.71306887877632e-80
"ZHX3",2.99081909293965e-83,1.55285745391223,0.264,0.344,8.97245727881894e-80
"FAM167A",3.38276237860458e-83,8.59056807818247,0.145,0.164,1.01482871358137e-79
"LOC114670456",3.84533157744276e-83,2.62114409328327,0.309,0.407,1.15359947323283e-79
"NFXL1",4.05530768047173e-83,4.15202474815485,0.266,0.341,1.21659230414152e-79
"ENDOD1",4.5038469718843e-83,6.19761831498555,0.277,0.367,1.35115409156529e-79
"TBC1D31",5.3748244578281e-83,1.10033248325029,0.272,0.351,1.61244733734843e-79
"SLC8B1",5.84166921924942e-83,2.73405890379862,0.293,0.391,1.75250076577483e-79
"LOC114671947",6.0186748572148e-83,2.85552344357556,0.346,0.457,1.80560245716444e-79
"TTC23L",6.28896102775081e-83,3.32727537940331,0.227,0.33,1.88668830832524e-79
"LOC114679627",7.22056984004669e-83,4.54529624219799,0.37,0.482,2.16617095201401e-79
"LOC107000817",8.16507182071829e-83,4.27787487473995,0.261,0.34,2.44952154621549e-79
"ALCAM",9.42820305834942e-83,3.48971460209414,0.235,0.256,2.82846091750482e-79
"OBSCN",1.01419475629597e-82,1.92759621028355,0.224,0.299,3.04258426888792e-79
"LRRIQ3",1.06058716950774e-82,4.91413833386224,0.281,0.4,3.18176150852323e-79
"LOC106996620",1.22958181050801e-82,3.54029589895134,0.31,0.415,3.68874543152402e-79
"KLHDC10",1.36181963710621e-82,0.471876226760023,0.325,0.416,4.08545891131864e-79
"VCL",1.51100070365507e-82,2.16712751892709,0.217,0.274,4.53300211096521e-79
"STX2",1.55034120763005e-82,4.09762571413996,0.322,0.426,4.65102362289015e-79
"LOC106993810",2.01149554912971e-82,4.24299281986152,0.251,0.344,6.03448664738914e-79
"GK",2.20630354471143e-82,8.15320964778719,0.319,0.403,6.61891063413429e-79
"PDE8B",2.7355319339485e-82,5.20682820512252,0.279,0.35,8.2065958018455e-79
"GIN1",4.97010449262573e-82,2.42235369338231,0.314,0.398,1.49103134778772e-78
"PAPSS1",6.17615592654646e-82,0.986409122398319,0.297,0.374,1.85284677796394e-78
"GFOD2",1.30381020181754e-81,4.84856239247428,0.264,0.342,3.91143060545263e-78
"MID2",2.69597326523672e-81,5.29982184351509,0.314,0.434,8.08791979571016e-78
"NPL",3.08845968844375e-81,5.77762035160938,0.314,0.42,9.26537906533124e-78
"NEK3",3.16815151877566e-81,3.45097832298221,0.31,0.41,9.50445455632697e-78
"EPM2A",3.87103196093828e-81,1.35737221046758,0.234,0.294,1.16130958828148e-77
"LRRC29",3.8977888111376e-81,4.66410242727126,0.344,0.452,1.16933664334128e-77
"SAXO2",5.15716566227221e-81,5.10896061291813,0.303,0.412,1.54714969868166e-77
"IER3IP1",5.41030692652399e-81,2.31115321078916,0.284,0.382,1.6230920779572e-77
"CCDC7",5.79336457890694e-81,1.30454320259126,0.289,0.378,1.73800937367208e-77
"CHEK1",8.04633007583595e-81,3.74401816496464,0.248,0.312,2.41389902275079e-77
"ARHGEF9",8.28273601868856e-81,3.27061917540795,0.282,0.383,2.48482080560657e-77
"NFKBID",1.38345521127211e-80,5.50631755185968,0.192,0.228,4.15036563381633e-77
"C10H20orf194",1.80735802187071e-80,2.06375626792462,0.317,0.414,5.42207406561214e-77
"LRRCC1",2.01452413437419e-80,4.6264229917987,0.27,0.361,6.04357240312258e-77
"ANKRD42",2.18277626871322e-80,3.06008493611245,0.271,0.368,6.54832880613967e-77
"ARHGAP10",2.74209318813091e-80,2.91607895925934,0.256,0.281,8.22627956439272e-77
"FAM3C",3.03220059357886e-80,9.06057931521189,0.115,0.128,9.09660178073657e-77
"RAB11FIP1",3.06447394557954e-80,4.3518892270937,0.295,0.33,9.19342183673863e-77
"LAMA3",3.31241797925213e-80,5.99629484392443,0.3,0.408,9.93725393775639e-77
"ACVR1C",4.50426485370873e-80,-0.498987913740622,0.286,0.396,1.35127945611262e-76
"PRF1",4.57414218533804e-80,5.0063350315357,0.277,0.366,1.37224265560141e-76
"OTUD7B",5.88060509869351e-80,0.880555456130844,0.296,0.38,1.76418152960805e-76
"ADCY10",6.45389445972112e-80,4.96087509542729,0.301,0.401,1.93616833791634e-76
"CYB5A",7.30488946731031e-80,1.88366625961926,0.273,0.365,2.19146684019309e-76
"IFT43",7.91666187450479e-80,4.92137764008018,0.319,0.426,2.37499856235144e-76
"PROS1",8.41322656413334e-80,0.816460208771069,0.222,0.299,2.52396796924e-76
"LOC710887",8.931003333952e-80,1.38597568709275,0.333,0.425,2.6793010001856e-76
"CLPB",1.08651214288708e-79,3.0908678097296,0.275,0.343,3.25953642866124e-76
"LOC711523",1.08966649356202e-79,0.993347393889592,0.29,0.369,3.26899948068606e-76
"CTLA4",1.20989232795712e-79,3.36671326628927,0.258,0.294,3.62967698387137e-76
"CD200",1.28368697084642e-79,3.86787422663658,0.174,0.205,3.85106091253927e-76
"SHQ1",2.1331589324992e-79,0.816592307984447,0.297,0.379,6.39947679749761e-76
"RGS12",2.92689801374912e-79,5.25071814721694,0.244,0.349,8.78069404124736e-76
"PRKCI",3.04588953616286e-79,-0.276855129347823,0.29,0.394,9.13766860848857e-76
"ARHGAP32",3.39301929383344e-79,5.5625259289305,0.265,0.352,1.01790578815003e-75
"PLAAT3",3.7490959139524e-79,1.58054660770147,0.255,0.357,1.12472877418572e-75
"TXNDC16",4.23421626223219e-79,1.33768468365898,0.217,0.262,1.27026487866966e-75
"LOC106993124",4.45524670119323e-79,4.42854418887639,0.248,0.333,1.33657401035797e-75
"CRTAM",5.90612060793839e-79,4.70371564902888,0.205,0.258,1.77183618238152e-75
"MCM6",6.29153723282506e-79,2.31998099207025,0.278,0.374,1.88746116984752e-75
"LOC106994640",1.14327857751094e-78,3.09969714787808,0.204,0.277,3.42983573253281e-75
"SPART",1.33475556309827e-78,4.8960452506717,0.271,0.364,4.00426668929482e-75
"LOC106993829",1.53417638044093e-78,9.0393716465364,0.276,0.371,4.6025291413228e-75
"ITGA10",1.76316724577231e-78,6.73717693549403,0.252,0.345,5.28950173731693e-75
"NOS1AP",2.22662149284929e-78,4.75375391631055,0.227,0.308,6.67986447854788e-75
"KIAA0319",2.32743295368886e-78,6.4359090175636,0.186,0.227,6.98229886106657e-75
"WDR76",2.3995266866246e-78,7.14791981687711,0.267,0.338,7.1985800598738e-75
"SLC31A1",2.74479075358348e-78,4.90698300420609,0.356,0.46,8.23437226075044e-75
"ABCC5",3.28354756194316e-78,3.21842329901114,0.341,0.431,9.85064268582949e-75
"LOC694538",3.98243803413771e-78,1.73112515499522,0.344,0.426,1.19473141024131e-74
"ZNF667",4.0354472772139e-78,2.69996595301875,0.256,0.357,1.21063418316417e-74
"LRRC1",5.11544901503885e-78,2.02175994838965,0.278,0.351,1.53463470451166e-74
"LDLR",7.76547148488872e-78,-1.42423268792444,0.238,0.31,2.32964144546662e-74
"LACTB2",8.38799064876419e-78,6.22290428973884,0.337,0.446,2.51639719462926e-74
"BRMS1L",8.57910959913293e-78,6.09705708567066,0.287,0.361,2.57373287973988e-74
"HOMER1",9.30130636374631e-78,0.611455710781309,0.217,0.3,2.79039190912389e-74
"IFIT2",1.19828018429498e-77,3.35678025166253,0.215,0.289,3.59484055288493e-74
"LOC100424766",1.51662693953826e-77,5.92542526627711,0.35,0.45,4.54988081861477e-74
"C6H5orf22",1.51783491667447e-77,7.07069758867955,0.274,0.369,4.55350475002342e-74
"IGBP1",1.51923627538549e-77,4.20973103540869,0.315,0.411,4.55770882615648e-74
"MARK4",1.58024467846727e-77,1.17905981343413,0.296,0.379,4.74073403540182e-74
"RHOQ",1.79895873911227e-77,2.28744880378885,0.087,0.101,5.3968762173368e-74
"PDK3",2.01151746887788e-77,1.12490870472232,0.256,0.345,6.03455240663365e-74
"LOC106995337",2.0126088099333e-77,5.738905753712,0.305,0.373,6.0378264297999e-74
"IQCB1",2.99621426693671e-77,1.20702382980891,0.184,0.223,8.98864280081012e-74
"LRRC69",3.10489350951904e-77,4.99515162775002,0.267,0.36,9.31468052855712e-74
"HMGB2",3.92066884499759e-77,0.856965181039429,0.2,0.235,1.17620065349928e-73
"SLC41A3",5.89290301413525e-77,5.15272521015298,0.358,0.448,1.76787090424058e-73
"TUBGCP4",6.59559714828351e-77,6.97540667404473,0.267,0.362,1.97867914448505e-73
"ATP6V1A",7.6110718224433e-77,3.02175698065437,0.299,0.397,2.28332154673299e-73
"ASB7",9.37933356774082e-77,1.64621385956311,0.347,0.448,2.81380007032225e-73
"GCNT2",9.50458991554975e-77,4.38569578816689,0.225,0.283,2.85137697466492e-73
"RNF2",1.15231186587153e-76,0.69096847252226,0.287,0.377,3.4569355976146e-73
"LOC106997042",1.17185774714173e-76,3.91727997425003,0.281,0.388,3.5155732414252e-73
"GLB1L",1.2515560322692e-76,3.4426017131888,0.274,0.361,3.75466809680759e-73
"LOC714305",1.84974233301634e-76,4.0421128358782,0.31,0.425,5.54922699904902e-73
"LOC106994308",1.93832580522513e-76,4.42173464178355,0.266,0.354,5.8149774156754e-73
"LOC106995272",1.95605878752925e-76,3.22381094097541,0.279,0.383,5.86817636258776e-73
"ZNF558",1.98683023657599e-76,1.90516117844218,0.317,0.435,5.96049070972798e-73
"SLC4A5",2.13926465021012e-76,2.78593475337396,0.325,0.427,6.41779395063036e-73
"LOC106997050",2.17732293699181e-76,5.05887537126129,0.262,0.369,6.53196881097544e-73
"RFXAP",2.39761481945632e-76,6.51171908584075,0.286,0.378,7.19284445836897e-73
"CFI",2.77796575830672e-76,3.56084068206252,0.285,0.36,8.33389727492015e-73
"GPR137C",2.79727364528466e-76,4.43585095974285,0.24,0.348,8.39182093585397e-73
"PPME1",2.90083105038731e-76,3.44902715501957,0.28,0.363,8.70249315116192e-73
"BRCA1",3.032974680992e-76,4.40384815118408,0.185,0.236,9.098924042976e-73
"LOC106992612",3.4110137295445e-76,3.2530801108085,0.324,0.422,1.02330411886335e-72
"P2RX5",4.44127374317566e-76,6.54026037790912,0.218,0.277,1.3323821229527e-72
"SPON1",4.68008462471827e-76,3.54862967430486,0.253,0.32,1.40402538741548e-72
"PLAG1",5.37476135234127e-76,4.53772050868324,0.266,0.361,1.61242840570238e-72
"MPP5",5.4581840311073e-76,6.3259547543377,0.26,0.349,1.63745520933219e-72
"TMEM140",6.01447115906733e-76,4.51005094115437,0.332,0.422,1.8043413477202e-72
"LOC106997753",6.2132255741893e-76,5.48487639206534,0.261,0.35,1.86396767225679e-72
"ACTR3B",6.55800577870358e-76,0.477659024651732,0.213,0.277,1.96740173361108e-72
"LOC712661",7.00021677020111e-76,3.35590519411884,0.259,0.349,2.10006503106033e-72
"CPEB4",7.20367432422799e-76,8.42367624852621,0.253,0.295,2.1611022972684e-72
"ENPP4",7.41209896570049e-76,5.54893733543203,0.299,0.397,2.22362968971015e-72
"ATG4C",8.26469214260915e-76,3.4361586460052,0.26,0.324,2.47940764278274e-72
"DDX60",1.18861606999867e-75,4.79032180424087,0.279,0.352,3.56584820999601e-72
"RALB",1.47386902932137e-75,6.1455299008646,0.278,0.361,4.42160708796412e-72
"UPRT",1.51739727041221e-75,3.575143669856,0.295,0.393,4.55219181123663e-72
"LOC106993987",1.75384255562307e-75,1.93923210391169,0.293,0.398,5.2615276668692e-72
"LOC107000962",2.42810117029174e-75,4.22711538499845,0.316,0.42,7.28430351087522e-72
"TNFSF10",2.61904775736028e-75,4.25124353618776,0.331,0.416,7.85714327208085e-72
"SERPINI1",2.79910153184202e-75,5.18204063739054,0.241,0.325,8.39730459552606e-72
"BZW2",3.20094595134036e-75,2.2016827228901,0.314,0.374,9.60283785402109e-72
"LOC114677463",3.22895463822678e-75,3.22183449460882,0.365,0.495,9.68686391468033e-72
"KLF9",3.32699668393891e-75,0.910945280540295,0.296,0.39,9.98099005181673e-72
"SCARB2",4.78507248960047e-75,1.21371420931354,0.263,0.346,1.43552174688014e-71
"TCEANC2",4.97150792654625e-75,3.45235216017477,0.302,0.397,1.49145237796388e-71
"TJP2",5.51483595339485e-75,4.65860002088159,0.286,0.33,1.65445078601845e-71
"NTNG2",5.66970088945526e-75,5.38857198655351,0.228,0.275,1.70091026683658e-71
"STX7",6.32136836987074e-75,0.503219352767692,0.134,0.139,1.89641051096122e-71
"POLE",7.49642821399405e-75,3.71048841595294,0.149,0.195,2.24892846419822e-71
"MAP4K3",7.5430675303153e-75,5.17973641288133,0.338,0.433,2.26292025909459e-71
"BCL2L1",7.79794077377574e-75,4.13725560406841,0.3,0.367,2.33938223213272e-71
"KIAA0513",8.45272154241061e-75,3.56679249045246,0.262,0.358,2.53581646272318e-71
"NCAPD3",1.00839102958128e-74,-0.850657563355476,0.329,0.405,3.02517308874385e-71
"LMTK3",1.09385101404531e-74,3.35572638694472,0.233,0.322,3.28155304213592e-71
"DSTN",1.2573539977047e-74,1.42865889332821,0.319,0.405,3.77206199311411e-71
"MPC1",1.37384539274258e-74,5.2610563863993,0.32,0.416,4.12153617822774e-71
"TPX2",1.44201263733131e-74,5.67891514829402,0.169,0.218,4.32603791199393e-71
"ZBTB10",1.52027712280086e-74,3.91389493675167,0.29,0.356,4.56083136840259e-71
"DZIP3",1.53408956590872e-74,-0.434974816150387,0.286,0.348,4.60226869772617e-71
"LOC114670374",1.56861409210325e-74,6.83466281699235,0.253,0.342,4.70584227630974e-71
"CNGA3",1.66768431319157e-74,6.17418477163306,0.284,0.376,5.0030529395747e-71
"TMED5",1.74898667883744e-74,1.49935410921325,0.284,0.384,5.24696003651233e-71
"PMAIP1",2.31546356836579e-74,0.689317955308923,0.325,0.379,6.94639070509738e-71
"RUSC2",2.37027743836351e-74,4.07744160016571,0.255,0.348,7.11083231509054e-71
"VWA3B",2.56885081214232e-74,5.6519493780477,0.099,0.127,7.70655243642697e-71
"LOC106997717",2.65500036507249e-74,5.05686634786523,0.318,0.435,7.96500109521746e-71
"EVI5L",2.71691213468804e-74,4.18963345985313,0.267,0.354,8.15073640406411e-71
"PCTP",2.77318483146723e-74,0.739971992729108,0.326,0.43,8.3195544944017e-71
"ENOX2",3.23912163625553e-74,2.93083632567115,0.331,0.409,9.7173649087666e-71
"TMEM204",3.54303579150539e-74,2.83476525913145,0.263,0.365,1.06291073745162e-70
"DTWD2",3.76984580041012e-74,1.78684022565842,0.299,0.403,1.13095374012303e-70
"LRP12",3.82187406351879e-74,4.22087349931467,0.317,0.419,1.14656221905564e-70
"RGS2",3.90433317266921e-74,6.15157757982237,0.156,0.209,1.17129995180076e-70
"LOC106995143",3.94102991152018e-74,1.19322140821622,0.316,0.405,1.18230897345606e-70
"RTKN2",4.93958630119281e-74,4.93812448493956,0.264,0.313,1.48187589035784e-70
"MTMR2",6.03337872217984e-74,2.71337736147043,0.267,0.342,1.81001361665395e-70
"CMTM1",7.31213042562857e-74,5.03566474779338,0.327,0.434,2.19363912768857e-70
"NME7",9.59311570666317e-74,3.08164858801784,0.312,0.408,2.87793471199895e-70
"SCNN1A",1.07456798835567e-73,4.50195118699316,0.339,0.463,3.22370396506701e-70
"PIGN",1.07489012568026e-73,1.69751244007687,0.324,0.402,3.22467037704078e-70
"ANXA1",1.2225680723589e-73,3.27150148532217,0.247,0.3,3.66770421707671e-70
"LOC705652",1.29399490990723e-73,4.11402371480804,0.295,0.385,3.88198472972169e-70
"POLQ",1.32006498153253e-73,4.29969749281422,0.187,0.243,3.9601949445976e-70
"AP3M2",1.36750790419989e-73,3.29999377630377,0.254,0.343,4.10252371259966e-70
"IMMP1L",1.45074435167224e-73,4.07760222379023,0.291,0.371,4.35223305501672e-70
"ARL3",1.73050142278966e-73,6.09202527404032,0.289,0.367,5.19150426836898e-70
"PRKRA",1.90179936575713e-73,7.77458553280101,0.249,0.333,5.7053980972714e-70
"LOC114670800",1.98374616815699e-73,2.84797127736105,0.276,0.36,5.95123850447097e-70
"PARP1",2.15998373841752e-73,0.444488767363086,0.212,0.221,6.47995121525255e-70
"L2HGDH",2.24494789965684e-73,5.05135011973099,0.354,0.457,6.73484369897053e-70
"NDC1",2.55336877051668e-73,5.33116374952561,0.247,0.325,7.66010631155004e-70
"PEX3",3.11586342219403e-73,4.14028850611684,0.251,0.33,9.34759026658208e-70
"PUS7L",3.33437328123153e-73,3.11216506859087,0.299,0.382,1.00031198436946e-69
"LOC114678731",3.38329743268277e-73,4.12731508083365,0.298,0.417,1.01498922980483e-69
"LOC107000534",4.21649037142857e-73,7.14924498488227,0.344,0.476,1.26494711142857e-69
"SH3BP5",4.68231900867695e-73,-0.606711897995787,0.117,0.11,1.40469570260309e-69
"DNASE1",4.91740144543414e-73,3.17907125844632,0.28,0.355,1.47522043363024e-69
"FARP2",6.23701696266673e-73,1.11252948212168,0.218,0.267,1.87110508880002e-69
"TRAK1",6.771760890933e-73,0.375929610339842,0.114,0.129,2.0315282672799e-69
"RASGEF1A",6.80282063926412e-73,4.28366724478029,0.3,0.387,2.04084619177924e-69
"RAPH1",7.85566533504665e-73,3.73426615067178,0.168,0.201,2.35669960051399e-69
"TLN2",8.2689732771589e-73,4.43291966578743,0.316,0.415,2.48069198314767e-69
"LOC106993236",8.67229589315353e-73,2.34121254397804,0.271,0.348,2.60168876794606e-69
"CFAP44",9.83285188554796e-73,5.92866985702044,0.289,0.389,2.94985556566439e-69
"FASTKD1",1.3210282470225e-72,1.89580128595812,0.28,0.373,3.96308474106749e-69
"DPP4",1.40804300323628e-72,2.97259262699888,0.343,0.426,4.22412900970884e-69
"KIAA0895",1.60856140819387e-72,3.6600320173006,0.301,0.43,4.82568422458162e-69
"N6AMT1",1.6615939517403e-72,2.97481460068453,0.293,0.397,4.9847818552209e-69
"TMTC4",1.7741540679318e-72,5.21175036913628,0.288,0.371,5.3224622037954e-69
"MAPRE3",1.86246789229303e-72,5.33794547766286,0.305,0.424,5.58740367687907e-69
"FNTB",1.88170847680935e-72,2.2436048706075,0.312,0.411,5.64512543042804e-69
"BBS4",1.88912325319387e-72,3.61137161752418,0.29,0.379,5.6673697595816e-69
"WDR19",2.00166496145184e-72,8.31811759119963,0.233,0.303,6.00499488435554e-69
"B3GNTL1",2.05913996019268e-72,4.27513833104863,0.316,0.4,6.17741988057803e-69
"ZDHHC2",2.25375771526217e-72,4.45131900329286,0.234,0.304,6.76127314578652e-69
"CCDC122",2.35888776994748e-72,5.57113533425598,0.305,0.413,7.07666330984245e-69
"XBP1",2.58264077585832e-72,2.78273196024685,0.182,0.233,7.74792232757496e-69
"IFT80",3.06522436289318e-72,1.92192235468428,0.342,0.407,9.19567308867953e-69
"TP53INP1",3.46055632712643e-72,4.31800577556118,0.295,0.347,1.03816689813793e-68
"LOC114678885",3.56087034369885e-72,3.32611138351285,0.201,0.278,1.06826110310965e-68
"MBTPS2",3.70605622793765e-72,3.60252491514691,0.282,0.375,1.11181686838129e-68
"PXDN",3.80509267236016e-72,2.0726510570896,0.27,0.341,1.14152780170805e-68
"DYNC2H1",3.95585536912001e-72,-0.664983080636518,0.271,0.347,1.186756610736e-68
"POLA1",4.62704612270371e-72,5.73757925830413,0.264,0.3,1.38811383681111e-68
"LOC114672190",5.06605715874977e-72,3.0267672872609,0.282,0.366,1.51981714762493e-68
"ZNF354A",5.14586449639876e-72,6.75233037202725,0.314,0.43,1.54375934891963e-68
"TRIM13",5.23084288526565e-72,1.94490105454963,0.304,0.384,1.56925286557969e-68
"WWC3",5.6771835257286e-72,0.4113740384228,0.165,0.177,1.70315505771858e-68
"TMEM241",5.68955878044009e-72,2.08127911478937,0.288,0.369,1.70686763413203e-68
"NT5C3A",5.74533094254673e-72,2.33142082587708,0.276,0.335,1.72359928276402e-68
"LOC114670517",5.95760970686091e-72,2.81283915170797,0.283,0.364,1.78728291205827e-68
"DLG2",6.09552321925713e-72,2.14618893358208,0.159,0.214,1.82865696577714e-68
"EEF2K",6.70876451949198e-72,3.78511138310178,0.285,0.363,2.01262935584759e-68
"ERCC4",8.0259363379842e-72,6.54242984363148,0.308,0.395,2.40778090139526e-68
"SLC9B2",9.028716609118e-72,6.21890309616777,0.266,0.342,2.7086149827354e-68
"SAV1",1.15062421134338e-71,7.82112282234775,0.21,0.27,3.45187263403014e-68
"GLO1",1.23476937296583e-71,2.3099211918189,0.24,0.314,3.70430811889748e-68
"CA8",1.51328277954448e-71,2.88007727118457,0.255,0.28,4.53984833863345e-68
"BCL7C",1.62828485350873e-71,3.63885916397455,0.284,0.384,4.8848545605262e-68
"PRMT9",1.93314930336571e-71,2.86968677759538,0.289,0.369,5.79944791009713e-68
"DIPK2A",2.01647763249065e-71,-0.492735720964487,0.275,0.375,6.04943289747195e-68
"LOC705095",2.3051764321427e-71,1.47521333162496,0.325,0.38,6.91552929642811e-68
"PTPN13",3.04188783486731e-71,3.95764378141466,0.252,0.28,9.12566350460194e-68
"SLC2A1",3.14397916059992e-71,3.08420978583257,0.257,0.355,9.43193748179975e-68
"ZNF821",3.17051186977412e-71,2.61526535384022,0.23,0.299,9.51153560932236e-68
"NAMPT",3.25591026843076e-71,3.38444251499473,0.342,0.421,9.76773080529229e-68
"CD8A",3.30415619912196e-71,3.54175589951337,0.271,0.327,9.91246859736588e-68
"LOC114672364",3.30484317237639e-71,4.19136082143001,0.261,0.375,9.91452951712916e-68
"GBP3",3.47565655333133e-71,3.73902376765322,0.317,0.411,1.0426969659994e-67
"ADAM12",4.81303806964591e-71,1.42780313580326,0.229,0.257,1.44391142089377e-67
"OPN3",5.80569385183759e-71,1.87048775937494,0.158,0.217,1.74170815555128e-67
"PDE2A",6.3459992672096e-71,6.92632902249233,0.292,0.412,1.90379978016288e-67
"CD99",6.53121793987794e-71,1.91028072965912,0.289,0.366,1.95936538196338e-67
"AAMDC",8.35149741044848e-71,5.89854508733037,0.254,0.355,2.50544922313454e-67
"SLC16A6",8.48660335987675e-71,2.30364852529289,0.319,0.435,2.54598100796303e-67
"TMLHE",9.37413759609326e-71,4.18076109716222,0.233,0.307,2.81224127882798e-67
"LOC720703",1.03520251857505e-70,1.13456606965303,0.296,0.399,3.10560755572516e-67
"METAP1D",1.06059898519016e-70,2.77976743518027,0.234,0.313,3.18179695557048e-67
"LOC114671461",1.2465532604798e-70,1.78938483656651,0.29,0.387,3.7396597814394e-67
